0.0010583313,0.35595047,8.6527257e-07,0.0017106466,4.0465036e-07,0.001562065,3.5688274e-07,0.00025059687,0.0354049,0.0009658289,0.00989138,1.8353302e-06,0.01948727,0.04447688,8.788501e-05,0.10493146,6.621748e-05,0.009657379,0.000908388,0.00042984553,0.01707548,0.00027257812,6.8576987e-06,2.1767146e-06,0.012541558,0.00014559276,0.0018637073,0.36979404,0.0064200386,0.00418188,2.4639592e-06,0.00085065357
0.0011172163,0.30514115,9.291956e-07,0.0017364842,4.844439e-07,0.0018231447,4.244838e-07,0.00075254875,0.040711045,0.0011552486,0.00833311,2.1192395e-06,0.016681235,0.05215712,9.9910656e-05,0.13192794,7.0167196e-05,0.00997697,0.001227694,0.00048329213,0.021531489,0.0003457862,6.7916244e-06,2.351626e-06,0.012369389,0.00019838914,0.0025762704,0.37651652,0.007926474,0.0042665764,2.713826e-06,0.00085903157
0.00094663585,0.3546873,8.037956e-07,0.0019513114,3.2647569e-07,0.0012857314,2.9312295e-07,2.31394e-05,0.03334695,0.000716226,0.013415532,1.8812891e-06,0.026631258,0.037498996,6.8736874e-05,0.10340488,7.132619e-05,0.009420401,0.00054116914,0.00040563813,0.0144309765,0.00018067576,7.77447e-06,2.0577654e-06,0.013223106,0.00011351789,0.0011970131,0.3751579,0.0054968423,0.0048114886,2.2188428e-06,0.0009579877
0.001307863,0.22120312,8.5048816e-07,0.00206182,4.1441695e-07,0.0015943384,3.3234838e-07,0.00012238121,0.037498843,0.001065372,0.010465153,2.0931716e-06,0.017527116,0.044679634,8.779627e-05,0.12440077,7.825125e-05,0.012074677,0.0008898864,0.00049727765,0.018896945,0.00028027207,7.666367e-06,2.2671293e-06,0.014278712,0.000238483,0.0032767048,0.47446132,0.0072285053,0.004812147,2.4720032e-06,0.00095654104
0.001065308,0.3238907,8.303857e-07,0.0018144163,3.6632238e-07,0.001508779,3.18135e-07,9.050947e-05,0.037821017,0.00088206615,0.01174466,1.8921664e-06,0.020682618,0.042983696,7.540737e-05,0.10878263,6.8985326e-05,0.0100243725,0.00085433037,0.00044575077,0.016407717,0.0002470813,7.1147365e-06,2.1091378e-06,0.011335963,0.00014898571,0.0018671284,0.39568013,0.0062470566,0.0044228868,2.3635891e-06,0.0008928165
0.0011059938,0.31564033,9.3552836e-07,0.0017164217,4.8987545e-07,0.0017988391,4.3191014e-07,0.0008953322,0.038010508,0.0011184317,0.008061061,2.059263e-06,0.017429706,0.05024716,0.00010607327,0.12818757,7.01484e-05,0.009725216,0.0010726617,0.00046183096,0.021388467,0.00034726327,6.778412e-06,2.3726236e-06,0.014967859,0.00018758673,0.0024182189,0.37224963,0.0077406797,0.004187511,2.735424e-06,0.00084973
0.001087425,0.31957784,9.0982917e-07,0.0017071391,4.72509e-07,0.0017345956,4.1741905e-07,0.0007563141,0.03494259,0.0010571453,0.008072714,1.9612187e-06,0.018155884,0.046200998,0.00010681862,0.12745865,6.9419366e-05,0.009462922,0.0008979169,0.00044045856,0.02066275,0.00033284706,6.7977767e-06,2.3146606e-06,0.017012874,0.00017736563,0.0022637323,0.37543777,0.0074577,0.0040652803,2.684288e-06,0.0008452914
0.0009200502,0.39069054,7.8229016e-07,0.0018135783,3.2180043e-07,0.0012637451,3.008276e-07,4.4861456e-05,0.030053198,0.0007328099,0.01134805,1.6886497e-06,0.024125142,0.034871597,7.374155e-05,0.09900381,6.509109e-05,0.0089467475,0.00054532354,0.00038456463,0.013946124,0.00018348976,7.2521652e-06,1.95839e-06,0.013253174,0.00010190162,0.0011128924,0.35585317,0.0054544685,0.0043026563,2.1746268e-06,0.0008948186
0.0009368481,0.37557933,7.8556906e-07,0.0018338808,3.319046e-07,0.0012779174,3.0424417e-07,5.2608102e-05,0.028052676,0.0007143455,0.01114436,1.6724591e-06,0.025537249,0.03401901,7.919328e-05,0.10182763,6.730071e-05,0.008915035,0.0004707905,0.0003703128,0.014270273,0.00019102679,7.3143497e-06,1.992923e-06,0.017406497,0.00010641742,0.0011577917,0.3652921,0.0054768394,0.0043116407,2.212135e-06,0.00089430227
0.0009521448,0.37134436,7.982241e-07,0.0017339631,3.365792e-07,0.0013899659,3.0794362e-07,7.0933806e-05,0.033382304,0.00078074454,0.011390231,1.7354196e-06,0.022589212,0.03793075,7.345938e-05,0.1038917,6.49411e-05,0.009025665,0.0006715282,0.00040221724,0.015020461,0.00021318004,6.981966e-06,1.9979054e-06,0.012103389,0.0001155945,0.0013322375,0.36470878,0.0057699997,0.004154342,2.2698382e-06,0.00087340904
